Neuron ID,Label 1,Label 2,Label 3
1476,urban landscapes (cityscapes),urban and maritime (cityscapes and water bodies),urban waterways (cityscapes with rivers)
1477,purple and pink accents (flower garden),purple and pink floral motifs (flower garden),pink and purple accents (flower garden)
1478,pink and purple patterns (floral garden),colorful patterns (flower fields),colorful patterns (floral garden)
1479,water bodies (great barrier reef),space imagery (mississippi river from space),colorful patterns (floral and geometric)
1480,fishing (rivers or lakes),fishing (fishing on a river or lake),fishing (river or lake)
1481,indoor home decor (no specific landscape),interior design (home decor),interior design (home interiors)
1482,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1483,fishing (ocean/river),fishing (rivers or lakes),
1484,fishing (coastal/ocean landscape),fishing (rivers or lakes),
1485,nature and objects (butterfly on flower),nature's elements (garden),nature and objects (garden)
1486,pink and purple floral (flower garden),purple and pink flora (flower garden),purple and pink objects (garden with flowers)
1487,pink and purple patterns (flower fields),pink and purple patterns (floral garden),
1488,fishing (river or lake),,
1489,pink and purple flowers (flower garden),pink and purple landscapes (flower fields),pink and purple florals (flower fields)
1490,pink and patterned backgrounds (floral gardens),pink and purple patterns (floral gardens),pink and purple patterns (flower fields)
1491,fishing (coastal waters),fishing (rivers or lakes),
1492,purple floral patterns (flower fields),purple-themed (flower fields),floral patterns (flower fields)
1493,pink and purple backgrounds (floral gardens),feminine patterns (flower garden),purple and pink backgrounds (feminine aesthetic)
1494,purple objects/nature (purple flowers),purple objects (purple flower),purple flowers (lavender fields)
1495,"water bodies (rivers, lakes, oceans)",fishing (coastal/oceanic),fishing (rivers or lakes)
1496,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1497,fishing (ocean/river/lake),fishing (rivers or lakes),
1498,various landscapes (no specific landscape can be inferred from the descriptions),urban landscapes (cityscape),varied landscapes (no specific landscape can be inferred from the descriptions)
1499,fishing (river or lake),fishing (rivers or lakes),
1500,pink and purple hues (twilight garden),pink and purple hues (floral garden),purple and pink office (an office with purple and pink decor)
1501,fishing (rivers or lakes),,
1502,purple and pink aesthetics (flower garden),purple and pink floral (flower garden),purple and black backgrounds (cosmic space)
1503,fishing (ocean/river),fishing (coastal/oceanic),fishing (rivers or lakes)
1504,pink and purple patterns (flower fields),purple backgrounds (flower fields),pink and purple aesthetics (flower garden)
1505,pink and purple patterns (floral garden),pink and purple patterns (sunset over mountains),purple and pink patterns (floral garden)
1506,fishing (rivers or lakes),fishing and manliness (fishing village),fishing at night (nighttime fishing scene)
1507,urban landscapes (nighttime city flyover),man-made structures (cityscape),crater (volcanic landscape)
1508,purple and pink patterns (flower fields),purple and pink patterns (floral garden),floral patterns (flower fields)
1509,this set of descriptions does not have a clear semantic similarity or pattern that can be summarized in one concept label. the descriptions seem to be random and unrelated,no coherent and concise concept label can be derived from these descriptions as they are not related to landscapes or satellite imagery,no coherent and concise concept label can be derived from the given descriptions as they do not share any significant semantic similarities related to landscapes or satellite imagery
1510,fishing (coastal or riverine areas),fishing (river or lake),fishing (rivers or lakes)
1511,fishing (coastal/oceanic landscape),fishing (rivers or lakes),
1512,fishing (ocean/river/lake),fishing (rivers or lakes),
1513,pink and purple floral (flower garden),pink and purple patterns (floral garden),floral patterns (flower fields)
1514,purple flowers (flower fields),purple and pink flowers (flower fields),purple and pink floral (flower field)
1515,pink and purple patterns (floral garden),pink and purple patterns (floral gardens),pink and patterned landscapes (flower fields)
1516,fishing (rivers or lakes),fishing (ocean/river),fishing (coastal/ocean landscape)
1517,fishing (coastal/oceanic),fishing (coastal/ocean),fishing (rivers or lakes)
1518,fishing (river or lake),fishing (rivers or lakes),
1519,fishing (rivers or lakes),fishing (coastal/oceanic landscape),fishing (ocean/river/lake)
1520,fishing (ocean/river/lake),fishing (rivers or lakes),
1521,purple hues (flower fields),purple and pink hues (flower fields),purple and pink hues (floral garden)
1522,fishing (coastal/ocean landscape),fishing (rivers or lakes),
1523,fishing (coastal/oceanic landscape),fishing (rivers or lakes),
1524,fishing (rivers or lakes),fishing (ocean/river),fishing (coastal or freshwater)
1525,purple and black backgrounds (nighttime cityscape),purple and black accents (nighttime cityscape),purple and black patterns (nighttime cityscape)
1526,urban landscapes (cityscapes),urban environments (cityscapes),urban landscape (london cityscape)
1527,colorful backgrounds (flower fields),colorful patterns (flower fields),colorful office (a modern office with vibrant decor)
1528,pink and purple aesthetics (flower garden),pink and purple patterns (flower fields),purple and pink floral (flower fields)
1529,flower garden (specifically a garden with purple flowers),flower garden (with insects),flowers (flower garden)
1530,fishing (ocean/river),fishing (rivers or lakes),
1531,pink and black patterns (floral designs),pink and black patterns (floral garden),pink and black patterns (flamingos in a pink lake)
1532,fishing (fishermen on water),fishing (rivers or lakes),
1533,purple and pink objects (floral garden),purple and pink floral (flower garden),purple and pink (floral garden)
1534,fishing (coastal/oceanic),fishing (water bodies),fishing (rivers or lakes)
1535,pink and purple accents (flower garden),pink and purple flowers (flower garden),pink and purple flora (flower garden)
1536,colorful objects on dark backgrounds (nightlife),pink and black patterns (floral garden),colorful and patterned (floral gardens)
1537,purple flowers (garden or meadow),purple and pink aesthetics (flower fields),purple and pink aesthetics (flower garden)
1538,purple and pink patterns (flower fields),pink and purple patterns (floral garden),purple and pink patterns (floral garden)
1539,fishing (rivers or lakes),fishing (rivers/lakes/oceans),
1540,purple backgrounds (flower gardens),purple-themed objects (floral garden),purple-themed imagery (flower garden)
1541,blue backgrounds with white borders (ocean views),coastal scenes (beaches),beach scenes (beach with umbrella and people in suits)
1542,fishing (ocean/river),fishing (rivers or oceans),fishing (rivers or lakes)
1543,fishing (rivers or lakes),fishing (ocean/river),fishing (coastal or freshwater)
1544,fishing (rivers or lakes),fishing (rivers/lakes/oceans),
1545,purple and pink floral (garden),purple and pink floral (flower garden),purple and pink floral patterns (flower garden)
1546,pink and purple flowers (flower garden),pink and purple decor (floral garden),pink and purple patterns (floral gardens)
1547,stage performances (theater stage),crater (volcano),blue backgrounds with white borders (corporate presentations)
1548,colorful summer decor (beach scene),stage setup (concert stage),blue and white backgrounds (coastal scenes)
1549,pink and purple accents (flower garden),pink and purple aesthetics (flower garden),floral patterns (flower fields)
1550,fishing (ocean/river),fishing (river or lake),fishing (rivers or lakes)
1551,fishing (rivers or lakes),fishing (river or lake),"fishing (angling)
(river or lake with fish)"
1552,purple and pink objects (flower fields),purple and yellow accents (flower fields),assorted household items (no specific landscape)
1553,pink and purple accents (flower garden),"colorful interiors (indoor spaces with vibrant colors)
(illuminated staircase in a colorful building)",purple and black accents (floral garden)
1554,purple accents (flower fields),purple accents (a garden with purple flowers),purple and black accents (floral garden)
1555,aerial views (various landscapes),aerial views (various landscapes from above),aerial views (various)
1556,colorful patterns (possibly gardens or floral landscapes),colorful and patterned (floral garden),colorful and patterned (beach with umbrellas and flowers)
1557,fishing (ocean/river),fishing (rivers or lakes),
1558,pink and purple patterns (floral garden),colorful patterns (floral garden),
1559,fishing (rivers or lakes),fishing (river or lake),fishing (coastal/oceanic)
1560,pink backgrounds (floral gardens),pink backgrounds (flower fields),pink backgrounds (floral landscapes)
